tsne1,tsne2,class_idx,class_name,aug,snr
34.3532,-18.7242,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-8.6703,-22.0185,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
23.4641,14.3615,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
9.0613,3.2058,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
4.6965,2.9863,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
30.4587,16.0658,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-4.8085,-29.3391,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
43.4938,-12.8854,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-21.2674,28.7223,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
27.1044,18.9441,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-10.2593,13.3237,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-28.4038,-47.6528,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
23.4175,17.2792,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
-19.7951,25.1605,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-14.6385,33.8117,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-9.2972,19.9883,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
0.7016,9.9580,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
44.1487,-12.7700,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-49.6656,-3.3078,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
24.2517,15.5012,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
24.9189,-10.9400,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-13.1394,13.2184,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
7.5862,30.3188,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
5.0920,-20.8356,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
7.9692,0.5690,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-1.2521,-25.6600,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-27.2324,34.1488,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
29.9134,-8.6290,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
9.3480,-5.0362,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-44.9080,-5.4835,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
7.6272,26.4062,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
13.8016,-16.1177,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
-57.1036,-5.7687,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-21.7423,23.2387,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
2.6640,18.6126,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
43.9090,-15.5624,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-8.7251,21.7683,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-11.2664,34.0240,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
15.4377,-17.8809,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
-52.9804,-4.9390,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
27.0801,15.4090,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-0.5021,-23.8052,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-26.3228,-38.7311,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
11.3512,8.4218,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
20.2422,-8.4909,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
6.6999,17.9094,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-3.6938,-25.4985,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-5.5841,-30.6937,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
32.0735,2.0785,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
21.7285,23.3921,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
30.6216,-17.3884,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-39.0135,-11.5930,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
26.9838,24.2509,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-20.4401,19.0733,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-5.4669,7.7873,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
21.8411,-1.1334,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-22.5937,-47.5599,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-48.6689,-4.1124,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-43.1216,-9.4305,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
8.7020,25.7609,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
23.8537,22.2060,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-28.0426,-38.6202,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-27.3766,17.2781,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
1.5270,-34.9190,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
24.4488,-2.4242,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
35.7147,3.0108,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-26.4054,-44.1379,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-3.8189,-18.9130,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-26.5420,-38.9308,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
13.8021,15.3611,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-59.3219,-0.7515,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-6.4559,-26.1688,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-28.6751,-37.3201,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-4.0391,-28.8502,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
2.9612,2.3726,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
14.8252,11.2668,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
15.8371,8.8159,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
16.8757,1.8545,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
13.1138,-10.4325,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
35.1640,-16.1548,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-20.8452,-36.7089,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
13.1740,26.0831,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
40.8488,-14.7374,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
7.6977,28.6585,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-0.2408,-33.1886,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-22.0474,32.6227,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-18.9408,-42.5449,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
36.5000,11.7743,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-28.3893,-47.9722,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
1.0269,18.0063,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
34.3815,-19.2376,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
16.5498,-16.2027,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
32.1143,1.4130,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-19.1557,16.9935,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-54.2437,-6.6240,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
21.0916,16.7507,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
10.9325,15.0706,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-19.8108,16.6166,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-49.1355,-9.6269,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-18.2287,17.9474,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-19.1502,25.9660,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
7.8171,30.8553,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-7.0041,14.7147,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-11.3022,20.4174,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
34.9141,-12.1871,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
16.8293,-6.7041,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
22.3285,17.6736,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
20.2228,-15.4151,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
11.9110,-3.1924,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
13.0680,10.3218,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
8.0225,30.9654,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
11.8441,-12.0343,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
33.5288,11.9529,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
16.6231,-15.6637,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
24.1410,22.5883,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-4.5824,-22.9941,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-20.5237,26.6898,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-18.0166,-44.0917,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
0.1150,-32.8235,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-48.6130,-9.0200,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-7.8880,27.3515,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
13.0884,-18.5148,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
28.4459,0.5813,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
6.7886,32.1083,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
21.3216,2.8601,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
7.6658,19.9058,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-18.3411,29.2337,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-48.0799,-5.5532,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-13.5676,12.4724,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-26.5595,34.9693,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
36.2559,-17.6394,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-26.3149,-37.1649,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
0.7231,-27.6277,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
13.7986,12.8281,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
3.7511,-6.4073,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
26.9444,10.0185,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
22.6030,6.1764,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-22.6307,29.7012,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-26.8877,-37.6725,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
4.2218,2.8685,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
36.5604,-15.1126,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-24.8763,20.9573,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
40.8876,-10.7545,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
12.1443,25.8848,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
19.7771,0.3287,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-41.0634,-12.1684,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-40.0723,-12.5477,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
25.8597,5.8211,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
14.0499,-10.7362,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
1.6589,21.5415,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
16.6908,8.0589,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
27.5605,-8.6711,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
29.8571,15.9257,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
32.1145,17.4635,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-58.5815,-2.1340,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
7.5060,-5.8461,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
3.1902,25.4149,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
6.8275,4.2177,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
18.6889,6.4367,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-12.3019,20.1928,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
39.2843,-4.6367,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-25.1250,31.9825,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
10.5214,15.0988,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-23.3185,-36.8756,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-23.5539,15.7036,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
1.0212,14.7477,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
12.9039,20.3510,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
-54.9620,-2.6520,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
22.9085,-0.5171,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
33.2807,-0.2323,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-27.3739,20.9662,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-0.3492,-29.3487,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-3.2063,23.3571,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-1.2196,-27.6557,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
33.6598,14.2321,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
38.9130,-14.6588,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-23.2855,33.1193,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-17.9585,-44.0288,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-11.3128,20.6273,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
0.8292,-29.7087,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
12.5002,19.9031,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
41.9015,-16.9196,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-16.7277,30.7666,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
13.2560,-2.7742,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
-12.5798,29.7637,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
14.8069,3.2707,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-26.9854,-41.4445,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-23.9898,-35.1047,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-52.5061,-5.6288,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
6.5025,5.5932,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
40.1284,-17.4139,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-31.6622,25.5528,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
35.1860,13.7046,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
31.0884,17.5638,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
27.8662,7.9286,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
35.0215,9.7728,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
1.1799,-17.8036,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
5.3427,25.5546,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-5.3809,-35.0651,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-25.5043,35.7752,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
5.8985,-14.8255,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
21.8929,7.5447,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
9.1715,-1.8617,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
27.7612,-8.8297,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-22.4683,23.3918,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
6.8771,25.0487,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-18.1261,38.2322,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-25.9860,35.1884,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-11.1272,37.1813,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
30.4112,-15.5307,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
10.8320,23.2356,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
0.9907,14.8790,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
20.6066,-9.1053,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-50.5248,-6.5316,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
39.9569,-12.4574,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-43.7097,-8.8796,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-29.6847,24.2785,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-16.2743,20.0010,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
-14.4705,29.9154,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
3.7346,-0.5652,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-5.2494,-25.9952,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-2.5886,-24.9848,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-18.9553,-40.2050,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
32.5160,-16.6099,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
34.7981,-17.0705,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
35.8869,-19.9982,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-10.5057,20.3700,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
13.4739,-10.3016,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-18.5429,18.8854,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-6
1.9883,15.6623,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-5.6997,17.4427,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-41.3435,-8.3478,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-28.4677,31.0597,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
-10.5926,-22.2078,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
11.8780,15.4018,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
-9.4296,-22.9505,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-21.0941,-45.2023,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
12.9389,-13.2609,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-5.9653,11.5187,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
10.6013,-0.9859,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
-7.7837,-23.6215,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
-30.0441,29.5856,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-7.4183,27.7943,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-19.0331,15.8975,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
-3.4683,-26.4116,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-6
18.2633,-9.4648,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
27.9030,10.7383,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
19.4921,21.6701,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
7.0158,28.9243,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
34.6386,14.3082,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
35.7742,-8.6684,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
18.9272,-3.8825,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
36.1485,-4.2873,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
24.3813,-6.7932,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
6.7951,20.1554,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
7.0960,14.5987,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-6
5.6437,-2.1806,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-6
18.6800,10.4463,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
19.7344,4.7162,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-6
-20.7693,23.3732,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
8.9628,19.5855,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
28.7445,14.6463,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-25.6562,-49.7679,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-20.9982,-42.3043,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
-53.0221,-6.3435,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
33.7972,-17.3929,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
24.1975,-2.6900,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-6
-30.9281,-41.7461,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-6
40.2557,-19.6361,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-10.4081,30.6494,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-6
34.9565,-17.8015,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-6
-57.1419,-3.0787,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-6
-13.9744,18.2820,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-6
