tsne1,tsne2,class_idx,class_name,aug,snr
-13.1650,-3.9747,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
35.6002,-10.8465,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-37.4676,-19.3197,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
26.5516,-3.9651,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-27.4842,-14.6417,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
2.5179,3.4694,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-23.6617,-3.2352,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
37.0228,-13.9793,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
45.0677,-15.2859,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-36.7189,-7.7737,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
3.4267,-3.6865,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-25.1721,-8.8691,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
28.9121,23.0708,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
41.1919,-16.2257,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-35.3753,-10.6757,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-27.4612,-19.2263,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
25.5088,-7.4104,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-37.8197,23.8813,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-34.0967,-14.5947,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
15.7989,-35.9532,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-29.6795,-3.0271,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
15.4942,52.0285,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
40.4065,-3.4377,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-41.5505,22.0701,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
31.8835,-7.3789,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.8701,-39.9461,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-12.5998,-38.8169,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
41.3424,-13.9553,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-7.5598,-43.3558,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-9.7872,29.1453,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-18.1774,34.9624,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
12.5318,49.2471,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-36.4450,-17.7258,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
25.6138,1.2614,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
25.7914,15.6537,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
28.2898,0.7566,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-27.9472,-12.1208,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-28.9365,-3.1935,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-9.3054,38.2311,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
8.9430,52.9994,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
35.6934,-1.0399,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-2.7848,-0.7062,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
18.5333,48.2377,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
23.0395,-5.3925,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
22.1867,15.6132,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-37.0562,12.2070,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
2.7461,45.5298,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-10.1784,37.4360,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-39.1928,22.7985,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
21.3065,-0.4435,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
24.3618,19.1444,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
35.9043,-3.7140,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
31.7641,-11.2101,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
17.9262,47.2393,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
42.6345,-9.0657,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
17.1852,50.9200,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
31.9538,11.5267,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-11.0120,30.3862,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-42.2619,20.1876,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
18.5021,-34.9927,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.8630,-41.5693,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-38.7657,-17.3215,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-36.6650,22.2239,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-26.9738,-13.4387,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
28.3106,21.8402,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-37.4165,21.9182,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-25.9650,-8.9287,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
7.4521,53.6549,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
35.6173,-10.9083,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-12.7583,38.2617,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
34.7418,12.9286,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
15.4664,-39.6630,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
19.1776,51.2726,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
28.0266,-7.7300,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
19.0946,-40.0888,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-20.3567,-8.0510,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
22.9691,21.2361,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
32.3281,-11.3792,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
41.8080,-13.8620,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-21.3487,-11.6550,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-4.1591,-34.8351,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-34.1152,-11.1727,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
19.1390,-45.1447,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
37.5777,-3.9363,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
12.9061,51.2372,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-20.2094,-6.7853,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
18.9189,-44.9332,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
22.5708,-41.8751,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
8.0528,46.7416,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
29.3622,-6.0140,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-34.3540,-14.8786,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-4.3225,-41.0933,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
34.1580,13.6881,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-17.6451,38.9154,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-18.2954,34.8259,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-11.8654,-44.1957,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
6.6038,47.4084,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-20.0362,-6.9239,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
21.5157,18.8526,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
15.9331,45.3549,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-28.2206,-7.9816,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-19.3597,-2.4394,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-4.6231,-38.7262,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-39.6990,23.4593,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-24.9919,-14.6304,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
21.0802,19.6845,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
19.1411,-43.5305,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
40.7535,-5.6625,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-4.2779,-37.8375,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-33.5016,-4.9060,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-43.1299,23.9207,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
19.4696,-33.4915,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-7.3733,-1.2343,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
29.6729,-10.9586,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
30.9341,20.3968,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
20.5263,-2.0021,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.5070,-36.5560,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-4.2658,-3.8242,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
20.9527,-2.5043,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
32.0000,23.0282,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
28.7759,24.0572,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
16.5893,-38.3674,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-0.4368,-3.0673,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
35.3327,-5.5862,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-3.4593,5.6000,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-26.0087,-13.7447,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-49.0005,20.9716,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-27.5443,-12.0400,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-2.1237,7.1150,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-5.2954,37.7470,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-20.8889,-9.9504,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
3.6877,47.0417,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-10.0791,39.8991,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-7.8974,5.0399,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
21.8096,-33.9227,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.7305,34.5218,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
20.4931,-0.7469,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
25.4719,-3.6288,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
0.0965,-0.8554,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-12.8696,28.1090,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
13.6227,-35.5529,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
17.3312,-36.2485,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-33.3101,-20.1339,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
0.7377,-2.5837,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
24.1236,-0.7496,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-2.5922,-0.2194,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-9.8741,-46.0025,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-13.8800,-43.4290,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-2.6913,1.8785,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
25.2621,-7.1360,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
3.8956,-0.6868,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
23.3383,-37.6875,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
2.7691,44.4607,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
36.2917,-11.5569,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-23.2066,-6.8215,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
31.1145,18.9432,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
28.2842,22.8489,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
26.7533,13.4467,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-5.3725,1.9800,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-19.1621,-10.6735,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-17.9338,-3.6412,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-17.4938,38.6348,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-11.3818,26.9611,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-22.0358,-9.2240,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
21.4064,-42.3010,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
17.7583,-38.3794,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-12.7548,-36.1794,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-37.6431,20.3800,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-9.7088,-41.5587,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-42.6379,13.0310,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
37.7353,-3.9691,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-34.1702,-9.4767,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
20.6336,13.3962,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-34.5613,21.6475,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
8.3607,47.4382,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
21.6994,14.2067,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
23.0483,17.1785,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-9.8719,-34.3808,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
0.1318,2.2716,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.5735,-0.6160,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
47.3444,-9.9816,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
39.3864,-11.2804,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
17.2887,-34.5990,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-20.9171,-7.8688,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
27.9316,-9.4085,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
29.0108,-2.7595,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
36.3139,-12.9833,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-46.3444,21.7684,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
23.5701,-0.6891,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
36.5297,-13.5412,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-29.0096,-10.4854,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
24.5303,-4.4828,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-13.3420,38.8744,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-21.5850,-2.6218,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-46.1549,21.6990,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
13.1344,-38.3574,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-11.6495,30.5694,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-36.1816,-15.7582,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-28.3529,-14.4922,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-8.9909,-44.1422,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
21.3198,-46.6473,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
31.5662,12.6504,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-31.5333,-11.4397,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
28.4525,-2.2541,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
34.3226,-5.5203,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-44.2295,22.7731,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
22.5286,-46.1478,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
6.1681,46.3094,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-39.5764,15.5959,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
41.0240,-5.9194,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
31.4075,23.6499,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
17.4807,-32.9684,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.3566,-38.9122,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-5.4540,-1.4896,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
16.3154,50.9780,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-33.1871,-10.2049,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-5.3908,-44.4295,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-29.9311,-1.2466,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
1.5726,-1.2081,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-8.5500,4.4094,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
38.9310,-4.0375,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
44.1873,-14.4896,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
25.6297,-8.4745,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-15.4373,40.3547,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
22.1573,-29.8270,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-38.0070,-11.8323,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-46.2391,19.1807,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
22.3406,21.6151,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
21.6590,15.9958,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
7.3753,52.8528,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
16.0385,48.6058,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-9.9669,-40.6259,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-14.2958,35.2279,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-42.9221,21.4396,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-17.2593,-6.6659,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
-4.5923,5.2337,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-16.3449,-40.4310,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-9.4834,32.2266,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-9.6943,-46.1504,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-6.7390,-35.8741,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-17.9248,35.5769,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-21.0941,-10.1364,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
0.0400,4.2639,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-42.3390,19.1211,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
13.8705,-37.9744,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
32.7982,-9.3498,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-3.9780,-38.1840,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
-42.9801,17.2847,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
-3.5250,6.7773,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-1.0291,5.8036,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
40.6258,-13.5793,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-39.1202,-12.7633,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
38.6711,-14.2177,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
1.8273,-0.4714,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
7.5030,49.1778,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-4.0914,-38.6117,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
16.7067,-41.2452,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
-28.2795,-18.9049,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
24.4315,-38.1981,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
5.6683,49.9267,7,QAM16,AutoSMC + IQ-Mixup (Method 1),-2
-28.7557,-3.9765,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
20.8009,-36.8737,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
0.6889,1.6020,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
-8.0412,36.3395,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-8.7710,28.8546,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-11.4906,-2.8089,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
26.9403,-5.3949,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-5.4321,-33.9473,6,PAM4,AutoSMC + IQ-Mixup (Method 1),-2
28.5260,-10.6706,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-28.5201,-9.4678,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-29.8794,-1.2757,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-5.2073,-33.2031,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
24.1821,20.9389,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
29.0079,-1.9815,9,QPSK,AutoSMC + IQ-Mixup (Method 1),-2
-10.1556,-44.3372,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),-2
30.7149,23.0779,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
-19.7508,-7.7829,10,WBFM,AutoSMC + IQ-Mixup (Method 1),-2
33.5446,18.2436,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),-2
28.2089,0.8033,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-31.6245,-11.2128,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
29.4850,-8.8384,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
-23.3186,-7.0101,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),-2
-12.5412,35.2493,8,QAM64,AutoSMC + IQ-Mixup (Method 1),-2
-1.0007,7.0448,5,GFSK,AutoSMC + IQ-Mixup (Method 1),-2
39.1602,-6.2796,0,8PSK,AutoSMC + IQ-Mixup (Method 1),-2
15.0030,-36.5491,3,BPSK,AutoSMC + IQ-Mixup (Method 1),-2
