tsne1,tsne2,class_idx,class_name,aug,snr
12.6079,32.0283,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-23.1038,43.6920,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-36.0902,17.1466,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-5.8112,-30.1209,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
41.3996,15.3162,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-10.4494,-15.2946,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
50.7393,-6.4292,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-14.7373,41.5261,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
40.5754,12.9597,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
16.3330,-7.2292,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-18.7222,46.8482,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-30.5386,16.3951,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-22.8959,36.5508,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
33.1907,16.6008,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
49.6680,-9.6107,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
51.0414,-3.0898,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-3.9307,-47.9040,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
9.5268,-5.0270,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
10.8029,36.0577,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-35.4112,13.9346,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
16.1785,-5.8586,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-34.9896,27.5165,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-17.3507,47.2642,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
39.2850,17.2306,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-15.3683,-36.5674,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-7.9753,-27.4398,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-46.7939,-13.8068,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
19.0303,-30.4014,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-9.1314,-36.6880,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-6.8058,12.3423,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
22.5070,-40.0865,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-18.1574,40.2555,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-6.3903,-40.0096,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
10.1446,33.0773,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-44.8001,-10.6986,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
21.4826,-35.2886,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-48.1074,-12.5874,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
16.4278,2.1663,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
21.1369,-36.5262,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-4.1209,-35.8924,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-34.5304,28.1775,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
50.6682,-11.6964,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-39.6941,-6.5925,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-9.3261,-20.1705,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
15.3847,36.4916,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
41.7833,14.6426,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-9.5591,2.2675,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
40.1075,13.8515,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-12.1718,6.9775,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-41.1337,-8.2652,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-11.4776,14.4469,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-34.2784,18.4760,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
51.2044,-1.5266,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-47.7689,-7.8190,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
50.0528,-11.6916,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-46.4901,-13.5275,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-15.7008,-32.1659,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-7.4064,2.3443,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
52.6124,-6.9166,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-47.6525,-7.0042,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
25.1119,-36.4062,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
43.1156,13.9711,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-9.2734,-30.3691,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-12.2003,7.3541,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-9.3814,-35.4005,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-8.4481,5.9477,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-6.4083,-45.9372,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-31.9370,15.7935,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-7.6390,-46.5523,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-15.2148,47.5719,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
7.5447,32.5428,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-21.5731,45.9915,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
12.1563,-7.3259,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
38.2026,21.1514,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
12.8452,-9.0514,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-34.7285,18.9086,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
19.4746,-2.8632,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-15.3687,-38.4515,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-43.3787,-11.4956,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-44.7917,-14.8490,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
52.9597,-8.8678,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
17.9677,-2.9822,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
52.5515,-8.2689,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
51.3662,-11.5675,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-35.4886,13.2904,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-13.2238,2.7291,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
13.4088,41.1836,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
35.9532,20.5887,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-14.5409,-30.4997,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-36.5263,24.2743,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-35.6085,19.9578,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
9.6947,-2.4838,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
47.6993,-1.5979,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-7.6083,-41.0894,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
14.1000,-5.6774,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
22.0607,-27.9956,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
32.7125,15.6162,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
17.0189,-3.4340,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
37.7425,18.0274,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-9.1227,-34.5509,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
54.9510,-13.8824,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
24.4431,-29.0733,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-5.5522,-34.5921,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-5.8152,-46.7964,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-9.3537,9.3867,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
12.3392,39.5608,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-16.4274,43.6676,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
7.2972,30.8823,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
50.5763,-10.2727,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-32.9606,27.6295,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
21.4192,-35.9511,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-46.2115,-4.0315,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-8.5940,9.3264,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-32.7441,20.2025,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-46.8155,-11.4933,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
42.1830,18.4509,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
22.5461,-30.7558,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
15.5967,2.2322,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
52.1657,-17.8483,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-24.5597,45.4268,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
5.7837,30.6262,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-12.6065,9.8679,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-41.2036,-13.4141,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-50.1618,-6.1016,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-46.4210,-14.2443,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
34.2345,22.3419,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-14.9097,47.5034,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
6.3023,37.3390,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
16.5726,-1.2725,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-8.5769,10.1307,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-10.8298,-34.5931,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
37.3706,17.2352,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
15.4123,-0.7851,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-39.8735,-9.9290,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-6.2901,-33.9701,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
21.1882,-4.9324,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-7.0338,4.6196,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
12.2397,-0.1351,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
20.2971,-7.2021,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-18.1256,-31.5140,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
2.6073,35.3150,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
52.5355,-10.9558,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
42.1635,19.8423,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-43.8367,-4.3479,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-15.6125,-38.4640,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-11.3788,5.9640,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
21.6118,-34.3322,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
53.5688,-5.7869,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
36.4444,20.9266,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
17.1355,-32.7844,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-11.0151,-35.4976,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-19.4819,39.2993,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-9.5576,7.3503,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
16.8218,-37.8137,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-33.7978,29.2585,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
14.3632,1.0296,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-9.1887,-17.5159,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
19.3648,-29.7821,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
32.9092,13.8460,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
49.2805,-3.5322,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
19.5761,0.2581,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
15.5037,2.2865,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
15.5617,-16.5026,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
14.5148,-5.9199,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-9.9830,7.1674,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
5.3675,36.8668,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-35.3035,28.5090,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
20.1224,-32.7554,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
47.2764,-0.1560,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
35.9031,22.0791,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
12.2126,-6.8051,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-24.5554,37.5495,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-6.2383,4.4494,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
16.3828,0.4287,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-37.6071,20.3529,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-4.4066,6.9705,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-7.4309,-32.7288,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-36.1802,15.0820,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
18.0082,-38.1057,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
19.0210,-39.5527,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-10.9254,-25.6697,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-44.4521,-5.4414,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
17.4419,-0.5377,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
13.4342,34.7517,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
47.6455,-4.7331,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-46.7492,-6.6950,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
10.1787,-2.5572,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
50.4025,-13.1091,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-16.0501,-29.8007,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-34.7405,16.2991,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
