tsne1,tsne2,class_idx,class_name,aug,snr
10.7050,-4.5458,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
34.4082,26.5884,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-21.1422,-27.2169,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-8.1534,-1.7186,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
12.7845,-8.4586,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-32.4173,20.4870,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-23.4015,-21.2359,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-10.8787,-3.5796,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-42.2127,-8.4815,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-23.8418,-22.5331,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-0.6398,31.9313,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-36.9858,-16.1434,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-6.3946,-1.0681,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
37.1866,22.9447,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-6.1715,29.7704,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-25.5970,-26.4084,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
12.5029,-6.1645,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
33.2272,26.4377,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
27.3517,18.8211,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-13.6365,0.6369,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-39.4209,16.1643,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-36.3353,-9.9770,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
23.4593,-31.2237,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
28.8547,21.7206,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-38.5359,22.0432,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
43.9209,1.2367,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-39.0314,-4.9253,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
4.3508,-43.6022,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-15.1234,1.8613,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
22.6600,-25.6854,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
31.4355,-17.5610,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-34.0574,19.7187,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-6.0333,33.6438,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-5.6165,28.4804,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-34.8283,-18.5014,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
3.9957,41.0239,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-34.7789,23.3032,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
10.9699,-7.1530,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
42.3688,-8.6581,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
0.8498,36.3500,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
32.3036,-18.0650,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
2.1306,-38.3231,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-34.6461,-9.9589,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-2.9836,36.5180,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-41.3444,24.4021,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
25.1457,18.1309,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-24.4872,-24.2333,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-33.9578,-15.3092,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
24.9773,-19.5440,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
48.0793,-2.2867,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
37.6333,20.8295,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
7.9705,0.9111,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-25.8778,-27.8369,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
27.3830,16.1613,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-28.7159,-24.9031,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-34.4334,16.9226,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-9.1589,4.3644,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
1.0773,39.8151,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-0.8418,-46.3836,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-5.1543,40.9905,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-4.8627,28.4453,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-37.0398,17.7233,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
1.7300,-44.8601,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
1.7970,37.4196,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
41.0228,-6.8234,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
43.9015,0.7891,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
1.2795,50.1883,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-35.3208,-9.4902,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-11.4478,1.9898,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
5.4101,47.4281,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
1.6606,33.5734,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-38.5761,-6.1099,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-6.5581,38.7153,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-13.9436,4.9000,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
31.3807,20.2964,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-37.4713,-8.8020,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-31.1840,-19.3671,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-34.0722,-21.0313,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-39.7666,-10.2572,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-7.9107,-2.0350,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
29.5763,15.3885,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-6.5866,43.0827,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
8.1844,46.1634,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
12.5424,-0.9171,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
45.5784,-1.6487,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-5.0136,40.2250,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
8.4319,46.3066,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-8.4832,-0.3894,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
30.1729,18.3639,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-25.3167,-19.0319,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
36.7310,20.6868,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-1.1094,44.0949,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-40.8202,19.0062,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-35.2245,-9.6392,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
32.4646,28.0875,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
2.4987,50.7573,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-5.0613,29.5939,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
46.2138,0.2322,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
26.4521,17.5767,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-9.1827,32.8867,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
21.4842,-24.6412,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-3.1876,29.9578,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-1.4765,-36.4342,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-37.3473,-6.8663,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-0.9189,31.0744,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-9.2246,1.6012,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-30.7411,-20.0313,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
27.6898,-21.9179,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-38.7667,16.9055,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
27.4877,-27.0761,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
1.0776,35.2693,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-0.1410,39.9862,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-30.2012,-19.1349,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
14.9650,0.3013,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
8.5156,49.0508,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-4.2346,-46.6023,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-6.5654,-41.2087,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-24.9532,-28.7281,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-8.1016,0.2608,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
43.6280,-4.0812,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-4.0231,40.4983,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
2.8861,46.8168,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-33.5460,22.5547,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
32.8281,22.5593,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
5.9326,-2.2052,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-40.7719,-10.3945,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
27.6097,18.8058,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
7.9503,1.1876,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
47.1751,-3.1303,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
13.3276,2.8168,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
1.3642,37.8667,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
7.2610,48.5372,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
23.9548,-30.1674,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-12.0790,7.8177,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
25.0695,-26.8097,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
4.4329,-42.9961,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-9.0878,6.3235,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-41.3330,-3.6956,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
22.4487,-28.9496,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
21.2245,-24.6095,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
21.5569,-22.9131,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-13.5477,7.5263,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
45.1819,-4.0303,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-6.9355,0.6087,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
0.4752,-46.7857,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
31.0306,-20.9112,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
11.3671,-5.7382,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-5.3935,27.1808,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-31.8338,-23.9504,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
-9.1330,4.6163,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-10.1903,-0.7009,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-34.4966,21.7424,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
10.2929,-3.0752,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
30.2204,26.2911,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
11.3977,3.5521,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
3.4002,-41.8212,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
5.6652,-4.7678,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
29.9089,-19.7102,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-31.1230,-25.7265,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
7.2359,46.4543,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-13.9774,2.7540,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
34.4140,22.4246,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
36.6600,23.5011,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-35.7247,-6.8473,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-4.1475,43.7909,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-10.8174,5.1879,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
6.2900,-4.3524,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
1.3303,51.3098,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-35.6453,17.0797,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-6.0275,-39.4861,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
14.8062,-1.6400,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-38.1160,-11.5865,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-42.4968,-8.1134,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
50.0334,2.1517,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-7.7912,-4.0775,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
51.0743,-0.6601,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
30.9221,23.3828,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
5.3926,44.4391,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
24.0570,-20.3720,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
29.2774,-21.7521,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
42.8022,-3.3732,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
23.1623,-26.9931,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-7.8856,5.2900,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-0.1025,-48.8407,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-1.1329,-44.8415,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-1.6901,34.3849,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
47.1630,-7.1270,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-6.7621,-2.7820,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
25.8372,-21.1886,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-29.8917,-29.1619,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
49.7228,-1.1404,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
5.5465,39.6259,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
-4.8040,25.5671,10,WBFM,AutoSMC + IQ-Mixup (Method 1),6
21.5130,-24.3661,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
32.6609,-17.7576,8,QAM64,AutoSMC + IQ-Mixup (Method 1),6
-9.5928,-4.0041,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
-33.6751,-10.4674,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
23.8558,-30.0268,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
30.3776,18.3095,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-32.0106,23.7660,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
-3.2196,-44.5159,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
9.9949,-2.1865,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
27.0919,-21.5850,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
-15.9687,0.5987,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
36.1237,22.4497,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
-9.8647,-0.8508,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
25.9027,17.4252,6,PAM4,AutoSMC + IQ-Mixup (Method 1),6
0.5076,-44.9779,4,CPFSK,AutoSMC + IQ-Mixup (Method 1),6
-36.5496,-10.9857,0,8PSK,AutoSMC + IQ-Mixup (Method 1),6
-37.4082,21.3054,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
15.6234,-6.5267,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
13.8005,0.9637,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
15.1275,-1.1828,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-37.0871,20.0690,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
3.4669,45.3590,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-32.5525,-19.8079,9,QPSK,AutoSMC + IQ-Mixup (Method 1),6
14.8043,-5.4246,2,AM-SSB,AutoSMC + IQ-Mixup (Method 1),6
-11.0370,-1.7334,5,GFSK,AutoSMC + IQ-Mixup (Method 1),6
24.5327,-30.0529,7,QAM16,AutoSMC + IQ-Mixup (Method 1),6
9.7908,47.1282,1,AM-DSB,AutoSMC + IQ-Mixup (Method 1),6
-40.3171,21.2328,3,BPSK,AutoSMC + IQ-Mixup (Method 1),6
