tsne1,tsne2,class_idx,class_name,aug,snr
-40.7912,-19.4655,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
5.0622,-8.7912,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
29.9273,-18.7077,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-41.2714,21.5191,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
48.8157,1.9755,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
28.2564,31.4195,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
34.8352,28.2133,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-27.0240,-27.0307,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-9.5468,44.8646,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-23.9084,-27.8702,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
47.1058,3.6611,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-14.5605,-4.1112,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-45.5086,-17.2136,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
0.7045,26.1842,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
7.2264,18.7342,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-40.1508,14.8408,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
45.1101,4.0288,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
4.9542,29.2550,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
41.8459,-1.6663,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-44.3735,-12.4684,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-39.3369,16.3369,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
29.3356,-22.3782,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
34.1618,-15.4455,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
4.2357,33.1246,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-34.3189,-20.5700,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-11.4474,2.7865,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-38.9978,18.2251,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
2.1021,-48.8615,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
11.0812,-2.0617,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
53.1765,7.7002,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-40.9276,18.0410,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-7.2718,49.3740,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-15.1193,-0.9881,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-11.0909,6.3142,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-43.7580,-17.6347,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-43.8460,18.1374,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-38.8821,-17.1209,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-0.4239,32.0334,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-0.7751,25.8011,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
48.6456,5.0357,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
30.7372,37.8309,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-36.3453,18.8205,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
3.8919,-45.0096,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
53.7298,9.3544,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
27.9092,36.0137,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
29.7627,-25.5658,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-2.9065,44.4911,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-33.4014,-21.6448,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
52.3031,6.1388,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-44.8134,15.6165,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
9.9959,-6.9478,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
42.8905,-2.1412,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
7.8001,-10.2716,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-43.2868,16.1738,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
12.0087,-7.3541,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
8.0012,-2.1962,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-16.3774,5.2138,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-3.2550,-41.9308,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-38.6779,-19.9997,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-13.1913,2.2385,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
31.1391,-19.5670,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
37.3562,-9.2556,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-35.4163,-19.4326,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-28.4774,-20.9055,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
43.4243,-3.0021,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-44.3858,-20.9551,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
6.2196,-1.3991,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
8.2466,16.7887,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
0.5661,29.3736,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-39.0806,-19.8612,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
33.0587,33.2687,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-26.6692,-30.1411,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-13.7249,-3.4760,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-18.1643,0.1232,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
50.8138,7.6325,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
29.0870,-15.9035,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-44.3284,-17.4934,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
1.4090,-43.3758,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
7.4749,-11.9831,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-41.9439,14.5924,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
7.5130,-6.4668,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-36.0132,17.8104,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
5.4185,-9.6002,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
27.2635,-21.6563,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
26.7084,-22.5856,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
52.3428,9.4589,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
48.1399,2.9461,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-17.0366,1.2185,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
28.4148,-17.8233,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
12.6595,-6.2320,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
34.4253,26.2954,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
28.9780,-21.3004,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
30.6809,-20.8064,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
7.3349,12.0009,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
32.2156,24.8012,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
37.3974,-9.1373,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-2.2494,-45.8533,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
4.1289,29.3632,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
37.6071,27.5551,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
2.7174,-53.0439,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
40.8764,-2.6434,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-6.8866,38.5976,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
5.6291,-49.3628,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-10.2084,44.8205,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
30.3355,-23.7951,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
34.9800,29.1706,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-5.8532,43.0575,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
47.8567,0.9640,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-3.6812,-48.4756,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
1.8690,-45.7371,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-39.3799,17.6830,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
28.2018,32.9410,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-5.7559,42.2353,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
36.0491,-16.6018,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-23.5532,-25.4453,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
8.3774,-1.9890,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
49.3099,2.3991,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-1.3499,25.1861,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
3.0639,34.9488,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-41.1431,23.7849,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
34.6406,28.0404,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
28.1247,-20.5895,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
5.8688,-42.7851,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-16.6162,5.5373,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
47.7645,0.2969,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
26.0172,-23.7357,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-5.2607,39.7239,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-20.5192,-23.0737,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
45.3285,2.6639,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
6.3689,-0.6912,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
2.6176,-10.2260,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-37.0458,-15.0321,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-0.9970,-44.0763,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
3.9849,-47.4805,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
7.2433,11.6555,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
9.9784,-1.8453,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-13.5972,9.6973,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
29.3658,-17.3189,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
3.8943,-45.7335,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-7.9649,39.2728,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-19.1805,-1.7251,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-0.0548,-48.3243,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-1.5342,45.9337,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
6.7184,-6.4645,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-22.1155,-24.8771,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
41.2084,-3.7599,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
8.1683,-6.4129,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-6.2472,43.1451,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-10.8189,3.7510,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
9.5159,-9.3405,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
34.4198,-15.2994,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
35.2663,28.5048,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-24.3222,-26.6477,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-39.9962,22.9090,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-40.9319,-14.7223,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-44.0455,-12.7156,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-29.3450,-20.1756,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
31.7637,35.4927,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-35.0135,19.4576,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-2.9891,-42.8694,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-40.0818,19.7702,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
30.1324,31.1249,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
29.4019,-24.5988,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-34.3349,21.3121,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-40.3965,-20.0949,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-44.1627,16.7912,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
32.6156,-19.4399,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-9.5124,2.6461,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
30.5606,34.3473,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-21.6711,-25.9214,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-6.3783,49.8903,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
11.9370,-6.3021,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
30.5148,-15.5220,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-13.5010,6.6604,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
4.1326,33.5660,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-3.6980,45.3884,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-37.9004,-18.7052,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
8.5120,-11.9192,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
6.1258,-46.6208,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-12.7214,0.0770,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
26.0437,29.7563,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
7.5233,12.8292,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
3.9929,32.7271,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-1.5031,47.6255,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
6.8125,-8.6701,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
28.5158,-18.0432,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-40.5464,21.9779,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
52.6432,6.8279,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
5.5299,-49.4040,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-8.8778,5.5268,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
5.9527,17.2671,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-1.6847,-46.5935,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-37.6759,-20.2602,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
27.2453,-18.5672,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
4.6343,-52.0229,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
29.2207,35.0666,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-42.4523,20.0574,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-30.1300,-26.6235,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
28.8192,-20.3241,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-29.4978,-21.1877,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
32.3028,25.3611,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-37.9597,20.2755,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-1.3912,31.6370,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
3.3914,-11.4105,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-9.6153,43.9072,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
30.6467,24.7548,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-5.4551,39.4530,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
3.2722,-10.5147,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-10.0634,-1.1452,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-12.7282,8.2309,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-5.8335,44.6342,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
7.0480,-47.1165,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
31.3087,-25.9035,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
2.6936,-42.9947,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-42.2991,-15.1229,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-10.7439,7.0008,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-36.4960,-16.5948,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
24.9275,-25.6464,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-10.3914,47.6725,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-39.2208,-15.0643,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-11.5682,-0.6904,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
31.2525,-19.3703,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-27.3265,-24.2265,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-40.5393,23.8876,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
52.6287,5.7656,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
6.1312,-46.6405,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
37.2836,28.3526,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
52.6225,7.1949,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
6.6927,0.5527,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-10.5263,-2.3946,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-6.6526,48.0264,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
52.1112,5.7689,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-14.4155,1.8255,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
0.1791,-51.3675,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
8.4383,-1.0046,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-34.3693,-16.2530,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-42.5981,-15.5025,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
3.5813,28.6017,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-10.3149,9.5611,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
6.1803,-9.0313,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
29.0817,33.6297,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
3.9530,32.0101,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-40.7959,14.7766,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-0.4451,45.0932,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-7.5343,39.2513,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-15.5020,-2.4496,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-35.5825,16.8352,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-15.4299,-4.1473,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-22.9550,-24.7005,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-31.2392,-23.1734,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-7.9707,50.4037,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
26.5634,31.2782,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-11.2172,6.1825,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
47.4693,-0.4432,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
9.1961,-1.2739,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
34.2459,34.8852,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
53.3382,6.6218,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-10.7254,44.4233,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
6.7224,-5.7482,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
46.8570,6.1966,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
36.3652,27.4267,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-16.9745,-0.2729,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
0.3393,-49.2290,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
6.1366,-13.0341,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
30.6614,-18.0551,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-37.6808,24.0867,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
53.6332,10.0658,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
42.3773,-0.4524,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
-39.0461,-19.2899,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
7.6823,-5.1926,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
26.0175,-22.8446,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-11.4296,-0.9973,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
5.3689,-3.3586,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
31.4409,-20.8480,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
28.6388,33.8959,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
35.0180,-11.9070,7,QAM16,AutoSMC + All Methods (1+4+5 Combined),2
-0.9267,27.6779,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-8.8993,48.4150,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
6.1643,-2.8324,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-20.2637,1.4638,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-38.2616,-20.0023,9,QPSK,AutoSMC + All Methods (1+4+5 Combined),2
-1.9316,-44.8408,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
-11.9924,8.3479,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-45.4391,16.7022,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
-13.8585,-1.5310,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
-26.9945,-19.5504,0,8PSK,AutoSMC + All Methods (1+4+5 Combined),2
-9.1433,46.0310,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-8.2582,42.5822,10,WBFM,AutoSMC + All Methods (1+4+5 Combined),2
-14.7113,3.6372,2,AM-SSB,AutoSMC + All Methods (1+4+5 Combined),2
11.6817,-0.2894,5,GFSK,AutoSMC + All Methods (1+4+5 Combined),2
-3.7710,47.4713,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
-41.7966,14.0740,3,BPSK,AutoSMC + All Methods (1+4+5 Combined),2
7.6208,-48.2077,4,CPFSK,AutoSMC + All Methods (1+4+5 Combined),2
51.1126,8.3490,8,QAM64,AutoSMC + All Methods (1+4+5 Combined),2
37.3072,27.8317,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
28.3025,33.6779,6,PAM4,AutoSMC + All Methods (1+4+5 Combined),2
-3.8155,48.4412,1,AM-DSB,AutoSMC + All Methods (1+4+5 Combined),2
