tsne1,tsne2,class_idx,class_name,aug,snr
-51.2992,1.2202,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
28.4358,-20.2354,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-31.3271,-34.8766,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
14.0211,-36.1951,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-14.2112,-37.5038,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
10.9087,-36.7476,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-30.6333,-19.8016,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-46.1400,10.3497,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-42.1229,9.5921,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.0017,-33.6131,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-13.5594,-4.6628,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
9.3080,41.5056,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
6.6188,53.2669,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
41.3102,0.8038,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
25.3877,-23.8424,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
43.9848,8.1763,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
1.4725,29.3467,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
14.9547,-38.0981,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
26.6012,-26.7230,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-20.3886,-36.0045,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
52.8490,2.2865,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
12.1600,43.2998,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
9.1742,44.8806,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-49.1527,3.0583,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
17.0615,35.1170,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-13.2469,-37.7064,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
4.1764,54.2363,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
0.6320,29.9408,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-23.3220,-30.7229,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-24.4121,-37.1496,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
4.6306,47.4694,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-22.0985,1.4305,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
7.4603,-5.5238,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
11.0492,46.1643,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-27.7072,-30.9656,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
2.1300,28.2762,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
42.2129,5.0454,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-52.8927,2.8180,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-21.5163,33.4387,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
19.4601,-35.4528,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
15.2179,29.7982,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-52.3044,14.7653,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
9.3530,-4.4723,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-19.6728,-36.0094,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
21.9658,-29.6299,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
11.2137,30.8465,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-32.3018,-28.0747,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
12.1478,35.1505,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
2.7051,31.6721,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
40.9487,-0.6625,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-14.4847,-3.8445,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
16.8418,31.2416,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
0.7127,29.9853,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-15.6425,-38.8597,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-21.6500,31.1403,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-26.1375,-33.1075,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
15.1636,-3.1142,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
12.6458,-38.7588,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
50.0567,4.4539,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
19.3281,-30.5037,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
16.1366,4.4425,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-15.6095,36.1491,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
48.1110,-0.7099,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-10.1512,3.2622,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
2.0356,28.0207,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-16.9958,38.1229,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
10.4412,-29.3053,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-16.2362,32.5246,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-18.6067,31.5507,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
14.0829,-35.3426,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-18.4545,-41.2306,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-19.2792,-1.5968,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-21.8891,-31.5948,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
31.0449,-28.0615,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-15.7229,-33.2086,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-20.4629,-37.6498,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-48.7995,5.3811,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-15.8474,4.6801,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
16.0236,31.1596,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
47.9752,1.1101,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
27.3192,-22.4653,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-15.1266,2.6414,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
18.4896,34.4435,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-19.0855,-28.4026,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
7.3720,44.1845,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
20.0495,34.6206,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-52.6044,13.9924,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.7549,3.2078,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
12.9769,30.7965,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
12.4784,-36.1542,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-46.2424,10.0202,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-13.5236,31.8531,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
8.0278,-33.4770,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-32.2448,-36.1014,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-13.8266,35.0207,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
15.2995,5.6971,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
45.9146,9.0998,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
32.0107,-25.2689,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-12.6634,30.7056,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
11.9971,1.3316,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
13.4717,38.7675,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-30.0243,-33.7318,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-22.1642,35.0158,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
12.3534,-35.6612,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
4.4273,27.6404,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
10.4903,-29.6720,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-17.3247,6.0834,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
13.9570,-0.1217,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-33.6958,-22.1108,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-15.9801,-41.3218,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
0.1225,34.4484,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-48.9468,1.8706,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-23.2917,-28.2974,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
11.0212,-6.7192,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-28.0419,-24.9279,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
13.4438,4.3676,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-19.0108,-30.7672,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-16.8156,-33.9562,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
12.8364,42.8939,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
51.2725,4.6023,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
6.2980,41.3042,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-13.8100,5.0102,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
49.9541,6.3350,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
52.9998,1.7433,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
6.4749,-6.3722,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
12.3095,39.8464,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
27.0533,-21.5556,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-32.0115,-20.6182,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-11.5947,-0.8879,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.6407,37.7272,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-19.4788,2.3871,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-3.5329,31.1698,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-13.5334,5.8819,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
11.4882,42.6706,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-16.9546,36.9761,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
47.7733,4.1718,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-21.0866,0.1324,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-21.8564,37.2572,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
43.9748,-1.0208,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-28.7397,-33.4247,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-31.3739,-19.0218,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
32.0536,1.9031,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
8.8294,45.4696,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
10.3519,-3.4254,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
46.7751,6.0823,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
44.3327,2.9235,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
45.3207,4.6109,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-22.2763,0.5686,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
6.1183,-34.7654,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-51.0505,10.8665,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-29.7408,-23.7080,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-42.2682,9.5115,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-14.5310,29.8083,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
51.0052,-0.2250,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
17.1665,0.2502,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-20.1181,-38.2013,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-28.1265,-37.8133,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
4.4825,53.6976,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
16.5565,36.1737,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
7.1307,-37.0425,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-14.8589,-41.7839,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
52.8222,3.7855,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
10.4375,-32.0389,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
18.2708,26.0628,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-28.4865,-37.3928,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-18.4942,-31.8569,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-29.6275,-23.2426,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
26.7733,-26.3894,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
40.5191,3.9843,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
32.8654,-22.5845,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-33.3608,-21.7885,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
19.7516,30.9634,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
5.5519,-33.9533,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
16.6082,-35.7636,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
17.4094,34.1297,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-9.8268,-2.7144,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
44.9345,6.6614,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-16.0581,38.4926,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.9513,-37.1690,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
11.8399,-37.6281,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-30.5557,-36.9080,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
11.5459,-31.9574,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
30.8687,-25.1656,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
12.6299,-2.1078,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
17.4573,-33.5350,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-54.0888,5.1835,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
51.1268,2.0673,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
30.8349,-22.3717,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
11.1482,-7.7298,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-14.4745,-0.8468,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
30.7381,-20.0694,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-15.4393,34.1433,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
8.5309,-31.8891,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-18.8155,35.1770,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
11.4243,34.7506,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-49.5979,11.9399,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
17.9048,-0.6239,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
13.6461,3.2187,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
13.6947,32.0829,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-29.8531,-28.3151,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
16.5931,36.8179,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-44.5062,3.8832,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-10.5905,32.2405,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-52.0131,5.5934,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-44.9060,8.7739,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-32.9291,-21.4279,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
33.5385,-22.7860,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
10.1198,-2.0108,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
11.8012,-32.6369,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
10.3503,4.6973,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-53.7051,4.0840,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
14.5010,-36.3800,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
7.6140,45.1901,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-16.4699,6.2557,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
15.6245,-36.5161,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
48.1506,6.6714,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-31.4353,-32.5185,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
30.1966,-29.7322,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-18.2997,-0.4923,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
25.7799,-28.3564,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-45.3106,4.1119,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.7333,33.7007,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-15.7783,33.7300,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-19.3920,30.4070,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-16.6690,25.9092,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
8.7521,-8.8546,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
9.3347,-8.5497,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
9.9963,1.3909,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
11.6157,39.5610,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
24.8758,-29.3038,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-22.4403,-29.9910,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
28.8933,-22.5876,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
3.8743,28.3701,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-20.1508,-31.6026,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.3482,33.5590,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-16.5777,26.8155,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
19.5004,-30.9302,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-45.8327,7.9833,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
32.3362,-26.6900,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-50.2137,10.4638,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-43.8336,8.8743,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-43.7099,8.7473,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-17.8653,27.0210,5,GFSK,AutoSMC + Freq-Domain Aug (Method 5),6
10.3075,5.1419,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
9.9309,46.4567,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-21.6343,-37.1869,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
13.3205,44.2373,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
12.1342,0.7875,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
13.2688,4.6567,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
29.6221,-19.8406,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-53.5677,4.0414,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
8.5082,-6.8485,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
30.7269,-23.2347,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
16.2710,-35.4921,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-15.4510,-40.3190,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
28.3435,-26.9061,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
2.7048,51.7048,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
16.0614,-0.2430,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
8.4512,-2.5139,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
43.2107,1.2970,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-11.1409,1.8951,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
-11.8817,0.4413,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
14.1195,-37.2864,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
32.1560,-21.8439,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
42.5696,3.2041,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
47.2330,4.8642,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-14.8164,-31.7117,0,8PSK,AutoSMC + Freq-Domain Aug (Method 5),6
40.7201,0.1766,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
-9.5393,-2.6423,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
12.5240,-41.1778,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
-24.1723,-38.2964,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
17.7532,32.5483,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-50.3330,3.2468,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
-34.6699,-22.3485,9,QPSK,AutoSMC + Freq-Domain Aug (Method 5),6
10.8419,5.4514,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
12.4818,31.2539,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
16.8517,23.5920,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
-1.9944,32.5585,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
13.4245,36.2225,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
-42.6181,8.5493,3,BPSK,AutoSMC + Freq-Domain Aug (Method 5),6
16.5255,-37.1802,7,QAM16,AutoSMC + Freq-Domain Aug (Method 5),6
28.7475,-26.4678,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
28.7460,-23.0094,8,QAM64,AutoSMC + Freq-Domain Aug (Method 5),6
-19.1534,-2.8516,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
14.9829,2.7947,2,AM-SSB,AutoSMC + Freq-Domain Aug (Method 5),6
-15.5495,-4.3148,4,CPFSK,AutoSMC + Freq-Domain Aug (Method 5),6
8.7368,43.0903,1,AM-DSB,AutoSMC + Freq-Domain Aug (Method 5),6
7.6684,28.8583,10,WBFM,AutoSMC + Freq-Domain Aug (Method 5),6
51.0302,6.7830,6,PAM4,AutoSMC + Freq-Domain Aug (Method 5),6
